4000, 4000
2723, 3999, 30
423, 2776, 23
1069, 745, 10
573, 2493, 11
463, 2833, 10
2723, 2, 30
1660, 2579, 19
1784, 2884, 15
2755, 861, 22
325, 140, 28
1850, 3507, 15
2391, 1024, 28
110, 2482, 27
2724, 4000, 30
1086, 3176, 26
3618, 244, 13
1416, 3791, 13
910, 42, 22
2724, 3999, 30
2135, 1956, 21
2504, 3538, 26
2118, 516, 15
2458, 2749, 28
2724, 2, 30
57, 765, 13
936, 672, 28
771, 2592, 24
3677, 3171, 14
3163, 3051, 18
1811, 3188, 23
2939, 3649, 13
2725, 4000, 30
2005, 3601, 21
2239, 203, 17
1918, 2193, 11
2725, 3999, 30
759, 1441, 19
1431, 1232, 28
2313, 2296, 28
2725, 2, 30
1808, 1528, 17
1722, 1540, 28
3010, 2697, 24
2726, 4000, 30
844, 2523, 18
2933, 1014, 18
2370, 745, 24
1632, 1914, 30
1946, 1823, 18
2726, 3999, 30
3452, 2633, 15
3877, 346, 15
908, 2208, 27
2365, 302, 16
2807, 1183, 29
2833, 2347, 23
400, 3590, 19
2838, 637, 28
3723, 1793, 24
1886, 3811, 25
2726, 2, 30
893, 2082, 28
3026, 3555, 24
3861, 76, 17
3173, 1914, 21
782, 413, 18
2727, 4000, 30
632, 716, 25
868, 1600, 12
404, 1868, 18
2727, 3999, 30
1628, 2379, 20
3193, 2109, 20
2936, 3052, 28
472, 2093, 16
1128, 1723, 24
486, 2499, 19
87, 3408, 15
3510, 3681, 21
582, 3580, 20
2727, 2, 30
1022, 3698, 11
2930, 1730, 23
2561, 2778, 16
1128, 3011, 14
3393, 3217, 10
3345, 496, 10
2029, 2982, 15
2445, 1156, 20
2728, 4000, 30
641, 2133, 22
1761, 3910, 18
1908, 157, 13
1134, 2647, 23
2728, 3999, 30
2836, 935, 27
3356, 957, 19
2780, 3169, 12
273, 2691, 26
495, 263, 14
2728, 2, 30
1609, 3833, 19
628, 2496, 15
253, 1765, 25
821, 2535, 12
1969, 116, 10
3005, 1262, 17
568, 280, 10
2720, 3526, 29
2729, 4000, 30
308, 3468, 14
3846, 3562, 11
3361, 2241, 28
2702, 2842, 26
2193, 2004, 30
3279, 2390, 27
2759, 2903, 22
2962, 1345, 28
2729, 3999, 30
2156, 1787, 23
2290, 2181, 13
385, 127, 12
1514, 496, 14
1778, 3789, 29
1418, 2947, 17
3538, 2856, 21
2449, 2858, 26
2997, 1891, 17
2729, 2, 30
279, 2670, 15
1231, 2666, 22
1558, 3327, 20
952, 1528, 21
578, 2552, 30
2459, 443, 12
3598, 2283, 11
1780, 3764, 27
2508, 1389, 27
2730, 4000, 30
338, 2754, 10
720, 2801, 11
2153, 3201, 29
2730, 3999, 30
3519, 13, 29
1969, 1339, 21
2271, 475, 13
2730, 2, 30
2083, 382, 25
3319, 1052, 22
1743, 1132, 10
3969, 2046, 20
3441, 2765, 17
2796, 2994, 13
464, 1520, 11
2307, 410, 22
3388, 2394, 20
613, 3131, 10
2731, 4000, 30
2061, 1631, 18
1627, 1337, 10
2676, 2812, 10
2421, 1222, 24
3134, 3588, 12
3252, 735, 26
2943, 2292, 23
1944, 3006, 10
1298, 3736, 30
2399, 3289, 14
2731, 3999, 30
193, 3595, 15
418, 986, 19
2461, 2071, 23
1835, 713, 18
1608, 638, 27
1908, 2759, 30
1227, 2271, 29
3502, 169, 25
855, 667, 21
2731, 2, 30
2561, 2759, 29
2228, 2545, 20
64, 3453, 17
2732, 4000, 30
2301, 3300, 14
1409, 2790, 14
2514, 1874, 19
2999, 602, 29
3372, 2227, 11
921, 1466, 26
3372, 3304, 10
2732, 3999, 30
2290, 1726, 16
3732, 1377, 19
2507, 3372, 11
3250, 3024, 11
534, 381, 18
2732, 2, 30
3702, 190, 30
105, 154, 18
3189, 2970, 10
3255, 3741, 22
2645, 2469, 20
2733, 4000, 30
1277, 1461, 25
895, 341, 25
546, 1508, 15
855, 2064, 19
2972, 1020, 21
1686, 3956, 26
71, 2381, 15
3238, 1929, 15
3006, 562, 15
2733, 3999, 30
1731, 2165, 10
963, 1843, 26
3448, 1575, 23
2007, 2669, 24
3969, 170, 24
45, 611, 23
1809, 2974, 25
1637, 3432, 18
2492, 540, 11
2733, 2, 30
2960, 3420, 26
515, 3377, 23
692, 2748, 26
739, 708, 17
2734, 4000, 30
2646, 2536, 13
658, 3458, 26
1873, 2140, 13
3015, 2100, 16
1550, 1138, 21
3987, 2280, 30
3578, 2422, 16
2275, 2227, 19
2798, 705, 12
2734, 3999, 30
2722, 3092, 24
2160, 3209, 30
2812, 2150, 10
3530, 2995, 19
2072, 395, 20
2796, 3900, 10
778, 740, 19
2734, 2, 30
3579, 939, 15
923, 1668, 27
632, 1620, 12
1193, 2108, 17
2735, 4000, 30
1491, 3873, 16
3670, 1927, 28
403, 3463, 28
314, 3795, 13
1829, 1913, 14
548, 794, 13
2873, 3563, 20
2285, 2982, 30
2767, 1738, 20
2735, 3999, 30
1192, 821, 10
1888, 3996, 24
3016, 75, 11
211, 1562, 10
3053, 2388, 28
2581, 2450, 19
2735, 2, 30
1576, 1366, 20
804, 2084, 25
3220, 901, 18
3908, 2374, 13
2449, 272, 28
2736, 4000, 30
2866, 130, 11
57, 3608, 13
2471, 1121, 23
1927, 1493, 28
2830, 186, 15
2736, 3999, 30
3632, 1086, 14
3321, 3184, 11
3089, 1253, 26
2736, 2, 30
3960, 1334, 28
509, 3583, 25
2987, 3703, 18
2690, 3308, 29
1598, 437, 30
2737, 4000, 30
886, 3628, 29
1035, 3992, 20
1598, 2104, 21
3591, 2784, 23
2737, 3999, 30
1069, 3171, 12
405, 2686, 23
600, 48, 24
2737, 2, 30
3376, 1814, 25
48, 1477, 23
1696, 1358, 11
3560, 622, 10
2273, 3113, 18
2266, 512, 24
1500, 1403, 15
2732, 433, 23
2738, 4000, 30
2418, 1085, 19
2060, 3337, 26
1605, 1253, 23
649, 1313, 13
3621, 1540, 12
2738, 3999, 30
3603, 2664, 21
1163, 3062, 12
3114, 1700, 22
1182, 3438, 27
2738, 2, 30
2621, 1806, 19
1102, 2681, 13
1147, 1573, 22
958, 1149, 10
3672, 1716, 12
321, 2824, 12
3203, 2914, 26
2739, 4000, 30
1678, 1242, 30
3644, 485, 24
2035, 3249, 22
3228, 1237, 25
2739, 3999, 30
212, 3286, 18
3454, 2386, 21
616, 3190, 18
3556, 3388, 11
2739, 2, 30
3856, 1847, 24
2645, 828, 30
707, 99, 11
1546, 3802, 17
237, 353, 29
2075, 1395, 10
1728, 2555, 13
2769, 2217, 24
2740, 4000, 30
3933, 2209, 19
2758, 3987, 17
3633, 3602, 16
1089, 787, 11
2080, 1333, 16
1413, 1405, 26
2740, 3999, 30
3254, 1079, 17
694, 695, 22
976, 3543, 12
1376, 3930, 21
3474, 3661, 15
3242, 3480, 28
136, 1699, 17
2740, 2, 30
2137, 33, 23
2878, 92, 12
2726, 3879, 30
3432, 2440, 11
3400, 2942, 16
2074, 3609, 12
3584, 3525, 10
3422, 965, 24
3065, 904, 10
3901, 1143, 12
2741, 4000, 30
2927, 464, 26
318, 1246, 17
1071, 1159, 21
2741, 3999, 30
927, 2898, 12
609, 606, 20
3565, 1985, 18
997, 702, 21
1389, 1203, 17
2621, 2379, 21
3813, 3808, 30
3529, 2826, 21
2596, 3754, 21
1618, 3662, 22
2741, 2, 30
3236, 3560, 26
894, 741, 10
3291, 3017, 19
720, 955, 16
2656, 307, 28
2793, 2973, 11
2742, 4000, 30
299, 3227, 26
2777, 264, 24
3918, 924, 22
2742, 3999, 30
2905, 2193, 20
3442, 3702, 12
410, 1892, 21
3489, 3702, 29
1659, 639, 26
3221, 1380, 30
2742, 2, 30
698, 3188, 16
904, 3432, 27
2541, 1761, 16
2901, 3562, 15
3830, 1254, 12
1564, 782, 11
263, 1621, 11
576, 3510, 21
1948, 1787, 26
2743, 4000, 30
3429, 298, 16
2802, 2933, 26
3321, 174, 29
3292, 2804, 24
2743, 3999, 30
142, 1001, 28
2737, 3634, 27
3377, 2927, 17
2842, 3029, 13
3257, 1606, 12
941, 3354, 11
1648, 2042, 21
2743, 2, 30
1303, 2977, 27
1496, 1979, 24
2084, 343, 17
2744, 4000, 30
1227, 3910, 25
2391, 3751, 20
203, 2762, 19
3990, 2896, 25
3447, 943, 16
2463, 2487, 29
3401, 164, 21
3625, 1969, 10
2930, 12, 25
3511, 2137, 26
2744, 3999, 30
3718, 1427, 29
3875, 1237, 11
3652, 504, 19
2538, 2030, 19
1877, 1595, 23
3382, 3730, 13
2654, 3841, 23
2744, 2, 30
2674, 3473, 23
3627, 2847, 12
3813, 2882, 10
2745, 4000, 30
3432, 3470, 11
105, 3840, 22
416, 2304, 20
413, 1036, 12
1071, 3779, 10
3836, 516, 10
2745, 3999, 30
1943, 937, 27
1058, 2726, 25
13, 2372, 18
3043, 1145, 22
2745, 2, 30
1495, 635, 18
1294, 1442, 15
2442, 1707, 26
3000, 3186, 24
1549, 3294, 15
2783, 2793, 28
2450, 2763, 14
1291, 544, 11
2101, 1776, 18
2746, 4000, 30
3945, 1146, 23
3806, 3782, 11
662, 621, 13
1633, 1502, 13
2245, 3397, 22
2746, 3999, 30
1447, 1992, 14
910, 1039, 15
271, 2001, 26
80, 927, 20
3014, 236, 16
3479, 3446, 20
2474, 3220, 30
3787, 3036, 22
25, 3131, 25
3438, 1046, 30
2746, 2, 30
3561, 1209, 25
1369, 859, 23
2388, 1994, 11
1619, 3568, 25
3517, 2622, 15
2747, 4000, 30
806, 2701, 27
1472, 1227, 15
2058, 1384, 10
355, 2632, 16
657, 3435, 22
342, 2279, 14
2747, 3999, 30
237, 3310, 17
3814, 614, 28
1673, 1964, 25
2483, 3186, 19
3045, 224, 14
3661, 3670, 20
2002, 1458, 13
1919, 66, 28
144, 3635, 14
2747, 2, 30
3531, 515, 14
2463, 2463, 12
2251, 3295, 23
2748, 4000, 30
3705, 1566, 28
3710, 3651, 10
3425, 1604, 18
1713, 2354, 21
703, 591, 22
2748, 3999, 30
1876, 364, 16
3672, 2293, 24
1887, 2266, 18
415, 3686, 29
2748, 2, 30
1166, 2768, 22
3167, 1706, 25
2505, 3680, 21
1709, 2114, 26
2674, 865, 23
495, 160, 17
2066, 2204, 17
368, 349, 21
2039, 3101, 27
686, 2020, 12
2749, 4000, 30
528, 2069, 21
3925, 3373, 10
3487, 3952, 11
2875, 387, 25
2206, 2732, 13
1469, 620, 22
2749, 3999, 30
2205, 2276, 28
1113, 1059, 19
2759, 3416, 12
2390, 2820, 20
3391, 363, 12
2167, 2144, 27
3350, 2149, 20
2749, 2, 30
2732, 2424, 26
1139, 1486, 26
1299, 9, 30
3232, 3173, 28
1481, 2249, 14
2707, 2133, 11
3994, 2533, 20
3556, 1214, 24
1399, 3629, 30
545, 2789, 26
2750, 4000, 30
2877, 2286, 29
1684, 1985, 16
16, 1427, 27
3557, 2450, 24
2750, 3999, 30
2, 1354, 20
1012, 601, 10
2790, 1995, 16
3943, 1015, 17
2062, 1541, 18
633, 3223, 13
2750, 2, 30
3188, 1451, 22
1215, 2528, 18
317, 1064, 30
3508, 3668, 30
1817, 2295, 18
916, 3843, 21
1158, 2031, 16
2751, 4000, 30
1641, 373, 26
3827, 1257, 10
3872, 2083, 15
2751, 3999, 30
1182, 3956, 10
3174, 199, 30
1639, 1480, 12
2655, 1651, 17
2584, 1648, 27
2751, 2, 30
2901, 2362, 30
376, 1331, 30
2995, 3322, 23
1441, 1532, 20
926, 3531, 29
905, 98, 26
3858, 1354, 11
3025, 2123, 16
2541, 1251, 30
2752, 4000, 30
983, 731, 26
3418, 3148, 12
3733, 2649, 25
33, 1931, 26
2682, 1177, 29
3978, 1456, 17
1846, 2741, 30
3464, 493, 21
967, 3102, 13
2752, 3999, 30
3671, 3152, 29
1716, 2628, 21
2145, 2515, 10
416, 2124, 17
1463, 2683, 10
3009, 2635, 13
2752, 2, 30
2927, 1245, 29
550, 141, 13
2192, 898, 25
3572, 2250, 30
958, 644, 18
3230, 121, 30
3667, 2586, 10
3302, 1276, 22
2753, 4000, 30
3559, 2796, 14
3040, 2800, 23
2304, 3503, 12
1091, 3504, 27
3325, 3152, 19
1559, 2778, 16
2753, 3999, 30
3825, 1193, 22
3313, 1170, 10
3548, 1945, 22
1152, 1014, 16
2753, 2, 30
2456, 2637, 30
736, 264, 15
3284, 1048, 11
86, 3749, 30
2754, 4000, 30
1683, 442, 28
345, 1236, 26
2134, 2896, 24
923, 2262, 13
2754, 3999, 30
3998, 521, 29
409, 1383, 14
3518, 2559, 27
2754, 2, 30
789, 2614, 15
1256, 2946, 25
151, 1084, 26
1466, 1807, 20
671, 3144, 20
3976, 331, 13
1514, 2043, 15
2755, 4000, 30
860, 3499, 29
2308, 871, 13
1734, 3906, 26
889, 1039, 24
2890, 2800, 18
60, 129, 29
1751, 3061, 23
2128, 1027, 21
2105, 3649, 15
2844, 1412, 20
2755, 3999, 30
439, 919, 28
2704, 2138, 29
459, 268, 19
2787, 2159, 22
3877, 3459, 10
858, 2600, 25
2755, 2, 30
2840, 3445, 29
154, 3815, 30
2125, 1005, 19
3351, 2060, 16
104, 1490, 16
3090, 314, 15
50, 3185, 27
3256, 1017, 26
2487, 1509, 29
2756, 4000, 30
1224, 632, 14
3783, 503, 13
831, 2112, 28
1715, 20, 15
2969, 234, 26
2941, 199, 14
969, 3646, 20
2756, 3999, 30
1109, 1202, 29
3334, 2966, 19
3459, 2904, 10
276, 115, 18
3981, 3072, 13
1774, 363, 21
2756, 2, 30
3841, 301, 22
2415, 3708, 22
1662, 3485, 22
3472, 3404, 26
1855, 1172, 14
2039, 555, 11
2061, 3322, 22
2992, 92, 25
896, 3534, 29
2757, 4000, 30
1267, 224, 25
104, 2921, 29
1484, 2405, 22
2757, 3999, 30
3049, 2261, 22
1078, 22, 13
2114, 1196, 21
3801, 1081, 14
2757, 2, 30
3275, 741, 18
3371, 2536, 25
1830, 1643, 11
3986, 89, 30
3996, 1814, 21
3469, 1267, 13
2758, 4000, 30
2389, 3732, 30
3789, 613, 11
886, 894, 14
747, 1523, 25
2758, 3999, 30
476, 3202, 30
739, 3358, 16
659, 2455, 30
2835, 964, 26
2040, 675, 17
746, 960, 10
3424, 1360, 24
2986, 1360, 19
1685, 3746, 13
2758, 2, 30
3188, 11, 19
556, 80, 28
3389, 1620, 11
2837, 890, 20
1844, 364, 13
3229, 2204, 13
2759, 4000, 30
950, 3775, 25
1274, 1691, 24
1767, 3654, 30
3921, 871, 30
2759, 3999, 30
2567, 3673, 13
1383, 2441, 27
3297, 3288, 19
724, 407, 22
3886, 1450, 14
2639, 3741, 21
2759, 2, 30
406, 3567, 15
2096, 2163, 11
1729, 2174, 29
1961, 1768, 10
796, 3275, 21
1397, 2923, 23
1242, 1616, 11
3172, 3853, 26
4, 3108, 11
2760, 4000, 30
3562, 3207, 28
167, 2473, 13
979, 3563, 10
3423, 3975, 10
3708, 146, 17
1353, 790, 28
2158, 3840, 25
2826, 535, 19
3107, 3197, 11
449, 3802, 12
2760, 3999, 30
1986, 1931, 25
3021, 791, 22
3126, 2804, 21
1849, 3071, 18
2360, 3861, 25
3634, 3116, 24
3906, 1044, 22
3554, 1489, 16
2760, 2, 30
2899, 3316, 14
3355, 1292, 26
336, 156, 12
3004, 1517, 24
3646, 205, 30
1487, 2067, 26
1249, 2949, 28
2876, 3711, 22
2761, 4000, 30
1328, 3669, 11
3536, 1990, 16
1393, 3046, 21
1922, 2267, 25
3634, 3402, 16
949, 2776, 17
549, 2971, 26
1581, 2253, 15
1830, 1890, 20
2761, 3999, 30
2984, 502, 14
2480, 2719, 29
1383, 1465, 29
1920, 525, 15
3118, 2727, 28
207, 934, 28
2761, 2, 30
1548, 1125, 12
1863, 3478, 19
3359, 2976, 22
301, 2481, 19
2096, 1593, 17
2762, 4000, 30
1345, 645, 16
3221, 1565, 11
1827, 2260, 27
2762, 3999, 30
3235, 415, 29
222, 3428, 27
3848, 763, 29
2855, 1096, 20
2621, 604, 14
695, 3578, 17
2465, 3839, 17
2762, 2, 30
272, 1735, 19
706, 1825, 24
2080, 231, 14
2763, 4000, 30
1091, 2986, 13
820, 973, 11
2560, 2669, 26
2276, 965, 14
2847, 233, 28
630, 2557, 22
2763, 3999, 30
2163, 3438, 13
579, 2425, 25
3695, 2376, 19
2152, 3624, 22
3311, 1279, 10
1104, 84, 27
2755, 3454, 18
3866, 729, 10
1457, 3148, 19
3582, 2392, 25
2763, 2, 30
3019, 2404, 21
586, 1815, 19
2065, 374, 27
1432, 17, 10
2751, 1412, 23
1792, 2068, 23
2764, 4000, 30
1406, 3084, 18
100, 2706, 17
449, 160, 21
1252, 3782, 30
2403, 3980, 21
2764, 3999, 30
2976, 175, 23
3360, 1799, 29
2353, 363, 13
3236, 2761, 12
3097, 3693, 16
2764, 2, 30
1691, 3527, 14
3636, 456, 11
3642, 274, 27
2228, 1012, 30
271, 1089, 11
1626, 3870, 18
872, 3571, 12
3929, 2553, 30
3708, 1824, 30
2353, 2449, 25
2765, 4000, 30
3713, 53, 14
206, 3902, 20
919, 203, 23
280, 3022, 11
1792, 1038, 12
1402, 243, 22
1563, 2201, 19
2765, 3999, 30
2149, 2799, 17
3132, 1971, 25
58, 3315, 24
996, 1583, 28
549, 2773, 10
937, 2366, 30
1678, 2556, 23
2765, 2, 30
562, 1460, 15
2666, 1916, 24
3181, 214, 15
1351, 3462, 19
697, 1381, 21
3102, 2016, 12
1016, 2838, 10
2204, 2800, 28
2766, 4000, 30
1463, 111, 18
2890, 2633, 23
591, 1380, 16
25, 3983, 18
3388, 1919, 22
3800, 1605, 25
1434, 590, 16
613, 2885, 13
1098, 1603, 18
2766, 3999, 30
2720, 134, 20
3858, 2648, 13
2866, 2128, 28
1356, 820, 22
2896, 3769, 19
950, 776, 26
3281, 452, 11
3642, 3105, 16
51, 2253, 23
3044, 1969, 14
2766, 2, 30
2710, 3284, 26
2780, 2859, 16
3362, 3222, 19
192, 87, 24
2767, 4000, 30
339, 784, 23
539, 1952, 20
733, 1491, 18
2908, 1554, 20
98, 816, 10
2767, 3999, 30
1210, 1520, 14
3162, 711, 12
1511, 2088, 29
3406, 2832, 25
2507, 118, 24
2767, 2, 30
109, 1670, 16
3662, 2119, 27
1104, 833, 14
1061, 1193, 23
257, 2976, 13
1633, 1176, 16
1519, 794, 15
627, 2501, 22
823, 312, 23
2768, 4000, 30
213, 1743, 23
1735, 3488, 28
3185, 2700, 28
488, 2220, 23
1991, 155, 17
2217, 1824, 20
2204, 429, 17
3994, 2663, 26
2706, 1399, 12
2768, 3999, 30
466, 2112, 19
1690, 431, 18
1254, 1538, 23
2336, 2433, 22
689, 3078, 30
3414, 3201, 22
890, 3901, 10
2768, 2, 30
2403, 3926, 21
2635, 3590, 13
2181, 2081, 21
424, 1317, 13
2584, 2919, 28
2056, 925, 11
3913, 364, 27
3126, 2199, 11
683, 3762, 15
3872, 449, 18
2769, 4000, 30
1549, 2119, 19
286, 3862, 28
3306, 593, 28
2418, 2906, 13
2769, 3999, 30
2046, 560, 12
1531, 2720, 16
3331, 794, 29
1574, 2959, 15
1848, 906, 14
2769, 2, 30
2602, 1799, 15
3509, 3100, 27
3808, 1363, 14
891, 267, 17
3016, 82, 30
1626, 2308, 22
297, 1511, 22
3556, 2676, 12
991, 2933, 11
2770, 4000, 30
3241, 1569, 30
241, 80, 22
3174, 2017, 30
2894, 1164, 27
809, 2009, 25
768, 1309, 19
334, 3462, 28
11, 1230, 12
2770, 3999, 30
1827, 2740, 25
259, 3680, 24
2783, 2584, 19
2592, 2436, 24
1004, 340, 29
636, 3785, 16
3813, 2951, 24
619, 3753, 17
3861, 2889, 26
2236, 3437, 20
2770, 2, 30
757, 3615, 17
3845, 3651, 25
2760, 1210, 24
3520, 2003, 18
3931, 819, 14
2122, 1060, 27
1804, 3503, 28
2299, 3170, 22
509, 2545, 27
2771, 4000, 30
1703, 2409, 13
1862, 74, 26
1272, 3498, 18
1752, 583, 25
587, 1253, 30
1654, 984, 10
2759, 1828, 11
2771, 3999, 30
1954, 3654, 25
1710, 916, 26
1100, 1275, 20
2360, 2507, 22
906, 1695, 24
1266, 1815, 15
2460, 2966, 28
1292, 104, 27
3380, 1135, 27
1115, 3092, 29
2771, 2, 30
2935, 2501, 27
1403, 2839, 29
2083, 3226, 17
3838, 2846, 13
2095, 1074, 19
2681, 297, 28
2772, 4000, 30
2384, 1555, 18
3037, 1327, 15
2716, 805, 25
2, 707, 27
2772, 3999, 30
2524, 160, 28
1760, 2490, 19
531, 37, 29
2723, 2172, 12
1571, 1489, 21
801, 2521, 11
126, 652, 30
1022, 3813, 23
1465, 3692, 16
3190, 2316, 10
2772, 2, 30
2214, 2741, 17
1857, 399, 17
1316, 2190, 14
2288, 370, 27
313, 236, 15
1138, 964, 24
2985, 1024, 25
1671, 181, 14
2663, 747, 15
3298, 1279, 11
2773, 4000, 30
3159, 794, 28
341, 3789, 27
3942, 1941, 11
1495, 3650, 26
1572, 1381, 16
1103, 1038, 29
133, 3597, 17
2773, 3999, 30
3573, 2584, 28
3806, 1453, 11
1369, 220, 29
1572, 388, 25
1163, 1753, 24
3932, 3052, 12
2585, 812, 28
1378, 2052, 20
2773, 2, 30
2220, 3853, 11
2292, 1075, 14
3469, 1923, 29
2675, 695, 15
2774, 4000, 30
3690, 138, 20
536, 514, 23
1696, 3319, 10
2774, 3999, 30
3389, 2151, 20
3717, 2402, 23
500, 474, 16
3497, 2967, 19
1957, 3375, 23
3693, 1493, 14
2780, 3549, 12
2781, 3281, 26
1962, 671, 19
969, 3356, 14
2774, 2, 30
2427, 1046, 24
2783, 2998, 25
676, 172, 15
1966, 3391, 24
1104, 1953, 26
2739, 3826, 14
3296, 3047, 24
298, 1857, 27
1234, 2158, 25
481, 1028, 22
2775, 4000, 30
1472, 1686, 28
2112, 3571, 11
3961, 3290, 22
1070, 2882, 20
1367, 3369, 18
941, 2681, 14
3504, 2840, 18
642, 683, 17
1689, 3057, 30
2775, 3999, 30
763, 3143, 20
3508, 3778, 29
3020, 1964, 20
2969, 1088, 10
676, 3799, 14
3738, 1287, 29
2775, 2, 30
1763, 1299, 30
2777, 3193, 22
3598, 486, 12
1552, 2760, 18
2776, 4000, 30
458, 2476, 13
90, 452, 29
3023, 3691, 28
200, 1184, 20
2776, 3999, 30
2417, 3585, 21
12, 3431, 27
1892, 2207, 19
1977, 507, 15
3607, 1108, 27
2776, 2, 30
3354, 3645, 17
30, 1495, 22
274, 1096, 14
240, 1786, 22
3948, 3818, 10
1449, 3902, 12
3710, 883, 19
1357, 3738, 26
2777, 4000, 30
2745, 3313, 22
2073, 680, 24
2669, 1082, 21
406, 3127, 29
2212, 452, 25
2777, 3999, 30
2055, 3940, 16
406, 2100, 22
1353, 1332, 27
1905, 3099, 25
1898, 574, 30
2406, 3042, 17
2777, 2, 30
1154, 1133, 24
194, 183, 30
741, 224, 11
2778, 4000, 30
2626, 3854, 23
2034, 3824, 12
1799, 3145, 17
2010, 2958, 10
3405, 357, 27
2778, 3999, 30
3310, 2839, 10
1568, 3971, 19
1001, 3088, 14
1878, 1573, 16
2212, 810, 14
2053, 1154, 16
2598, 2328, 24
1531, 2558, 22
2778, 2, 30
750, 967, 18
3014, 2511, 20
1153, 3441, 13
3426, 1876, 11
2961, 3021, 20
586, 410, 11
1144, 1419, 10
2779, 4000, 30
2322, 103, 10
161, 3491, 24
196, 1465, 16
909, 2044, 11
3322, 3632, 23
2172, 2248, 26
3503, 3823, 15
563, 1870, 13
71, 2847, 25
2062, 2642, 26
2779, 3999, 30
2, 3023, 27
3048, 2008, 12
3911, 3844, 15
1503, 1875, 18
3608, 2138, 22
3798, 236, 13
2561, 1354, 21
153, 3739, 15
250, 151, 16
1759, 3661, 29
2779, 2, 30
3678, 2445, 12
487, 3540, 27
1373, 714, 10
2268, 3579, 24
1011, 3700, 25
1224, 144, 17
3845, 698, 10
2258, 1510, 17
2669, 1617, 13
226, 1774, 13
2780, 4000, 30
3301, 416, 23
920, 1186, 20
2900, 226, 26
232, 2981, 10
1127, 3756, 16
1059, 689, 27
3858, 2275, 22
3653, 2632, 12
2780, 3999, 30
3941, 2388, 15
241, 2339, 16
1024, 3318, 26
326, 239, 26
614, 3087, 24
1129, 304, 13
601, 2991, 18
1723, 1354, 30
2780, 2, 30
1315, 2821, 25
754, 3643, 28
3861, 2905, 18
3597, 3121, 29
3005, 523, 22
2683, 1068, 16
88, 36, 14
2556, 1632, 18
2781, 4000, 30
2741, 1841, 16
306, 3712, 20
2382, 257, 13
1139, 3981, 12
2781, 3999, 30
3903, 2486, 28
2651, 1892, 22
2186, 1651, 30
1908, 676, 10
2781, 2, 30
3392, 3620, 29
624, 855, 13
682, 3537, 16
139, 2667, 12
2501, 1293, 22
2782, 4000, 30
2215, 3733, 19
1974, 695, 30
3311, 1786, 22
850, 2525, 28
814, 3342, 20
1233, 3701, 10
3937, 1285, 18
1597, 3735, 14
57, 3307, 23
1911, 523, 17
2782, 3999, 30
3710, 1191, 12
2192, 14, 18
2640, 3210, 10
2782, 2, 30
1424, 2790, 19
362, 193, 23
1094, 1130, 28
852, 1899, 18
1307, 1701, 14
2088, 3778, 13
674, 2223, 22
393, 3511, 14
3650, 1444, 10
586, 1825, 17
2783, 4000, 30
2435, 1239, 23
2911, 1457, 16
1877, 3363, 18
2783, 3999, 30
3367, 3747, 25
3088, 3153, 21
3366, 2909, 30
376, 1270, 22
3051, 3813, 28
2783, 2, 30
2074, 2130, 12
2364, 1774, 20
3317, 1145, 16
3946, 411, 12
2674, 653, 23
2784, 4000, 30
2946, 1158, 20
2145, 266, 12
1555, 1224, 18
3512, 3169, 24
2300, 820, 29
3919, 3851, 25
1759, 1146, 27
645, 2983, 29
2784, 3999, 30
612, 283, 14
3966, 1390, 25
1051, 2735, 26
2994, 695, 12
2784, 2, 30
3287, 2150, 30
660, 1580, 17
3311, 495, 16
2785, 4000, 30
3752, 2752, 25
1090, 1836, 23
2599, 1815, 24
3697, 2399, 10
704, 2384, 27
2985, 3328, 20
1240, 2528, 12
2055, 3840, 28
2562, 3534, 17
2932, 1152, 30
2785, 3999, 30
1089, 732, 15
3030, 1836, 19
63, 153, 21
646, 2491, 20
2785, 2, 30
2862, 2239, 30
2842, 1643, 21
46, 2252, 13
2446, 2585, 27
3460, 1685, 17
2786, 4000, 30
1430, 1287, 10
3722, 478, 25
1022, 1151, 23
175, 712, 18
227, 2831, 26
935, 1126, 30
2578, 564, 10
326, 2080, 14
2786, 3999, 30
3453, 1429, 30
3094, 1800, 27
2102, 929, 26
3068, 1609, 18
3416, 2087, 15
1830, 228, 18
2786, 2, 30
1157, 3133, 14
3624, 3491, 13
3357, 368, 10
2965, 680, 27
1921, 3126, 28
1126, 1174, 20
1455, 622, 15
502, 446, 30
2227, 3110, 12
2787, 4000, 30
1300, 1223, 19
2824, 1787, 10
876, 1379, 19
247, 3238, 19
2932, 3664, 15
2787, 3999, 30
3697, 137, 29
3979, 1308, 15
3948, 143, 16
3528, 2919, 11
3895, 1337, 18
1023, 2295, 16
136, 1223, 22
2757, 3487, 16
2787, 2, 30
778, 1904, 13
2371, 1716, 29
3206, 1623, 16
3885, 1129, 15
3713, 786, 15
1057, 541, 12
151, 2978, 20
3891, 2174, 15
2407, 1526, 17
2788, 4000, 30
3233, 1862, 16
3811, 1353, 22
3735, 669, 27
1506, 3061, 17
96, 443, 17
2788, 3999, 30
3550, 2237, 14
584, 1960, 21
2528, 1363, 19
695, 5, 13
3277, 1894, 28
3596, 1526, 10
2788, 2, 30
2184, 541, 26
3123, 1078, 16
510, 3385, 25
1508, 2395, 20
2112, 3513, 18
2789, 4000, 30
3390, 3453, 17
110, 2394, 27
264, 1096, 19
638, 2699, 29
2048, 1124, 11
