2000, 2000
1128, 1183, 28
1661, 1929, 22
1388, 2000, 30
143, 1973, 11
1075, 1050, 27
750, 501, 21
288, 1244, 24
358, 16, 26
1548, 1819, 23
1637, 1435, 13
1511, 693, 26
1713, 1112, 29
1388, 1999, 30
1421, 1428, 15
401, 178, 20
1771, 1533, 25
1388, 2, 30
37, 966, 26
461, 1589, 19
20, 246, 29
1715, 8, 18
349, 1351, 26
659, 621, 27
779, 729, 29
565, 1820, 18
1191, 1871, 11
1405, 1292, 21
1389, 2000, 30
931, 98, 26
805, 381, 19
710, 1003, 13
846, 167, 25
568, 965, 24
1389, 1999, 30
1590, 168, 10
1465, 1547, 20
803, 595, 11
1015, 557, 15
1791, 1119, 19
1911, 345, 21
1766, 240, 14
1712, 934, 21
23, 1201, 21
1389, 2, 30
1013, 1972, 11
1567, 1604, 12
182, 937, 25
1052, 171, 28
1367, 1819, 21
1208, 870, 22
1150, 444, 18
1834, 1999, 16
1390, 2000, 30
673, 206, 29
1485, 566, 24
1546, 637, 17
1205, 982, 10
1390, 1999, 30
399, 189, 11
289, 925, 25
320, 707, 17
1614, 722, 30
1175, 809, 24
1291, 86, 23
1390, 2, 30
1089, 565, 29
92, 1824, 30
359, 1398, 16
199, 1492, 24
928, 1168, 27
14, 1724, 21
325, 1621, 16
305, 306, 20
402, 431, 15
1391, 2000, 30
1030, 1103, 12
140, 1389, 13
1047, 1555, 16
373, 769, 10
752, 1409, 27
1868, 963, 26
1527, 1796, 14
1391, 1999, 30
1086, 575, 13
1748, 552, 25
1187, 1665, 19
716, 495, 16
1391, 2, 30
1835, 5, 24
321, 414, 21
685, 1259, 11
648, 1683, 15
384, 609, 25
778, 1589, 27
1392, 2000, 30
1519, 1852, 27
108, 1665, 12
321, 883, 30
823, 1975, 30
1392, 1999, 30
1533, 779, 18
456, 1773, 20
751, 1247, 23
1054, 408, 29
1719, 1982, 23
1392, 2, 30
244, 1027, 14
1069, 1778, 18
1175, 990, 10
1401, 670, 12
1240, 236, 28
195, 1556, 18
156, 120, 21
1393, 2000, 30
230, 758, 11
37, 424, 22
110, 895, 20
400, 13, 13
590, 703, 27
1322, 511, 16
1393, 1999, 30
19, 193, 28
1019, 1412, 10
1409, 198, 24
1956, 1669, 17
1393, 2, 30
552, 275, 23
1580, 673, 14
1018, 1244, 11
1737, 411, 14
1058, 52, 12
1710, 782, 17
1325, 1308, 14
1073, 897, 11
686, 1321, 26
1591, 459, 23
1394, 2000, 30
432, 851, 23
1953, 1923, 30
55, 1059, 19
1843, 449, 11
122, 997, 24
867, 379, 17
124, 239, 15
1927, 329, 28
1333, 1597, 24
168, 462, 16
1394, 1999, 30
1041, 1163, 21
1780, 557, 18
1890, 1028, 21
1813, 1411, 28
1479, 1898, 26
974, 284, 23
1803, 1406, 19
605, 465, 27
52, 1372, 22
1394, 2, 30
861, 1386, 23
1180, 1086, 22
1805, 1618, 20
797, 1026, 25
1962, 789, 17
1395, 2000, 30
506, 472, 21
1676, 1429, 13
721, 1433, 10
1797, 1323, 29
1243, 178, 10
423, 10, 28
771, 1299, 10
1845, 1237, 11
1175, 411, 25
1395, 1999, 30
549, 1610, 22
620, 363, 14
1893, 820, 21
727, 1423, 21
1435, 373, 29
1538, 1719, 30
901, 96, 22
1169, 1383, 20
596, 1901, 13
1395, 2, 30
567, 1693, 16
1204, 1819, 22
104, 1684, 27
1396, 2000, 30
460, 1102, 29
1973, 1099, 13
1885, 1232, 21
1160, 765, 15
764, 756, 21
1277, 1193, 19
1120, 680, 18
1396, 1999, 30
1551, 984, 17
1084, 1394, 11
740, 352, 25
462, 1921, 23
1567, 810, 28
1396, 2, 30
1877, 537, 23
232, 1270, 10
1629, 1177, 13
907, 1983, 20
692, 169, 13
384, 1752, 13
619, 1919, 13
1397, 2000, 30
640, 1902, 25
1766, 200, 26
399, 839, 23
1397, 1999, 30
434, 1996, 16
734, 853, 14
113, 572, 11
559, 1143, 18
1323, 1259, 13
1760, 1909, 21
36, 1434, 17
1397, 2, 30
541, 190, 15
474, 1387, 30
624, 256, 25
1656, 1226, 21
1998, 1348, 20
1293, 603, 19
928, 418, 10
654, 718, 29
538, 1230, 17
1889, 852, 30
1398, 2000, 30
855, 828, 19
913, 1888, 12
563, 1710, 15
326, 1186, 25
247, 1439, 22
1398, 1999, 30
1352, 1906, 24
194, 1233, 25
121, 185, 11
1219, 1993, 13
24, 480, 10
795, 772, 26
1905, 565, 15
1256, 1349, 30
265, 1946, 27
738, 1634, 10
1398, 2, 30
81, 1260, 19
1251, 18, 18
1783, 1786, 16
481, 1038, 27
1399, 2000, 30
683, 767, 10
533, 1209, 13
429, 88, 20
1251, 454, 19
256, 1117, 13
456, 533, 24
936, 972, 26
610, 1095, 14
788, 1800, 30
1399, 1999, 30
79, 1969, 20
755, 1979, 18
246, 431, 20
659, 1338, 17
96, 55, 21
1611, 1094, 11
298, 200, 30
1200, 1746, 22
1157, 751, 20
1399, 2, 30
1257, 358, 22
1685, 1018, 24
1783, 168, 25
1077, 1940, 16
172, 362, 10
246, 1156, 21
1400, 2000, 30
1792, 124, 14
112, 1229, 17
1245, 1036, 12
854, 560, 24
658, 1112, 11
992, 668, 27
113, 1321, 22
1495, 1869, 18
1400, 1999, 30
1576, 1348, 19
1161, 1557, 10
969, 820, 26
426, 3, 27
852, 1279, 26
1884, 1172, 12
406, 1231, 21
1959, 877, 17
1400, 2, 30
158, 529, 25
1935, 1003, 24
404, 1492, 21
912, 1549, 19
751, 715, 28
1401, 2000, 30
1721, 1585, 13
1799, 1009, 20
1170, 1211, 13
1401, 1999, 30
373, 1283, 17
1306, 38, 22
1005, 1195, 19
142, 755, 23
1737, 767, 22
1052, 1455, 30
1603, 781, 17
630, 1662, 20
1452, 1749, 27
983, 1069, 17
1401, 2, 30
470, 796, 26
1573, 18, 28
1689, 1654, 11
1402, 2000, 30
970, 990, 24
232, 864, 27
170, 1190, 24
51, 1928, 11
520, 390, 26
1779, 1035, 21
1658, 1440, 23
1815, 1192, 29
1358, 1730, 13
1420, 965, 22
1402, 1999, 30
451, 425, 16
1416, 450, 23
196, 648, 10
566, 1471, 11
164, 1661, 19
677, 1189, 16
428, 170, 17
677, 1033, 29
767, 384, 18
1402, 2, 30
1126, 583, 14
1073, 1920, 29
1802, 707, 17
1575, 428, 19
289, 937, 24
792, 190, 11
39, 363, 30
192, 1110, 11
4, 1767, 15
1403, 2000, 30
217, 1975, 30
1940, 1750, 20
1528, 1733, 20
485, 1704, 27
1403, 1999, 30
1114, 1447, 19
1068, 858, 25
64, 892, 13
1814, 244, 17
1403, 2, 30
1928, 182, 19
334, 1111, 15
1751, 674, 16
1406, 1353, 10
1949, 248, 12
1682, 1325, 14
901, 1857, 18
20, 1610, 25
1404, 2000, 30
1334, 657, 10
991, 609, 23
1517, 371, 23
955, 345, 28
1332, 525, 26
100, 1823, 25
1091, 1273, 16
1404, 1999, 30
166, 1455, 17
503, 1915, 21
239, 1638, 10
293, 1391, 15
756, 158, 29
337, 1962, 18
82, 465, 30
299, 457, 19
202, 924, 25
1984, 1581, 13
1404, 2, 30
1261, 237, 20
1244, 917, 28
1468, 180, 14
301, 74, 18
1486, 939, 17
1405, 2000, 30
967, 689, 26
1695, 1690, 21
1282, 1467, 29
372, 847, 22
1405, 1999, 30
1226, 1418, 21
473, 1375, 21
481, 971, 27
303, 559, 10
526, 724, 19
1405, 2, 30
764, 1853, 29
689, 268, 20
115, 320, 17
1203, 636, 20
1010, 1377, 22
610, 620, 16
1566, 263, 19
20, 1790, 25
1406, 2000, 30
1917, 1397, 17
1730, 187, 25
1517, 485, 16
919, 460, 12
395, 1332, 27
1951, 755, 14
316, 778, 23
203, 1472, 25
1406, 1999, 30
1204, 932, 26
670, 1252, 23
1392, 449, 11
1856, 1561, 21
1979, 846, 14
223, 376, 23
1914, 915, 29
1142, 434, 26
1363, 1293, 22
1712, 1839, 21
1406, 2, 30
692, 829, 24
725, 806, 10
692, 1518, 20
499, 960, 21
1407, 2000, 30
1567, 1943, 28
113, 1877, 11
470, 1534, 21
1589, 648, 16
1558, 1832, 11
268, 1730, 26
1032, 1088, 28
1407, 1999, 30
163, 953, 30
109, 1221, 16
921, 741, 27
1407, 2, 30
869, 1222, 21
335, 1431, 23
1998, 805, 15
1566, 1121, 13
1100, 1557, 26
975, 828, 17
226, 349, 18
1408, 2000, 30
1089, 1128, 15
365, 611, 10
494, 1876, 30
1820, 1574, 25
1174, 638, 20
1641, 663, 22
1621, 425, 19
1408, 1999, 30
1183, 222, 23
980, 1104, 21
459, 1129, 14
1341, 1729, 15
201, 546, 13
1704, 982, 20
192, 1908, 14
465, 1572, 15
1408, 2, 30
1857, 571, 18
1802, 1436, 27
1400, 947, 15
1409, 2000, 30
799, 1234, 27
1266, 523, 13
987, 190, 18
16, 1851, 26
1409, 1999, 30
1712, 92, 24
1511, 1862, 15
535, 1644, 23
647, 690, 29
1230, 717, 27
1197, 1559, 20
1409, 2, 30
95, 409, 24
1150, 405, 20
1991, 780, 14
1410, 2000, 30
1214, 1967, 17
998, 1163, 24
76, 1584, 22
1410, 1999, 30
673, 111, 15
1898, 668, 29
1979, 312, 23
1139, 548, 16
1416, 518, 13
1445, 1521, 18
1410, 2, 30
325, 1027, 20
1277, 1603, 25
339, 1272, 13
1044, 1761, 18
1411, 2000, 30
73, 1250, 29
255, 656, 10
1881, 248, 12
1785, 916, 19
1665, 1174, 25
1307, 1629, 14
1977, 196, 12
750, 1745, 12
1630, 411, 15
1042, 887, 24
1411, 1999, 30
748, 500, 21
467, 809, 20
1133, 1577, 16
195, 1994, 16
1194, 1446, 24
1713, 1294, 24
1411, 2, 30
1140, 1113, 20
290, 666, 27
349, 1617, 27
435, 1333, 17
1148, 1609, 29
615, 1788, 10
1412, 2000, 30
1218, 1597, 23
370, 402, 23
1779, 191, 13
1091, 161, 26
557, 76, 20
1277, 1899, 16
1741, 1006, 27
238, 1355, 30
1440, 862, 16
1412, 1999, 30
104, 598, 17
451, 1140, 12
383, 1468, 16
856, 634, 16
1412, 2, 30
613, 1062, 12
1333, 5, 18
1756, 1231, 19
129, 1622, 22
1413, 2000, 30
90, 621, 29
763, 648, 23
828, 1306, 21
56, 497, 20
711, 960, 18
227, 1241, 18
260, 26, 29
1413, 1999, 30
104, 1801, 24
538, 484, 13
696, 1270, 23
28, 1810, 13
1633, 76, 19
242, 234, 25
1413, 2, 30
1985, 1466, 26
677, 1156, 22
1185, 1139, 21
1226, 1283, 29
1586, 1849, 17
1414, 2000, 30
1207, 87, 24
1283, 230, 25
186, 794, 28
1414, 1999, 30
1845, 1813, 26
1900, 1565, 28
1426, 1396, 18
1414, 2, 30
1790, 1205, 27
1323, 1261, 23
1468, 1871, 11
803, 1894, 15
617, 1871, 19
1924, 1686, 25
1415, 2000, 30
1174, 1323, 24
589, 872, 22
1915, 1073, 12
1947, 1178, 24
1808, 917, 23
622, 1903, 14
1243, 1701, 24
1815, 1653, 24
1352, 495, 26
1415, 1999, 30
253, 1934, 15
155, 1171, 15
517, 344, 16
321, 3, 30
1668, 1290, 19
709, 1080, 17
1697, 488, 29
1336, 1006, 11
1508, 459, 16
890, 729, 17
1415, 2, 30
640, 1043, 30
1416, 49, 26
1302, 522, 26
1416, 2000, 30
20, 1151, 11
1102, 417, 29
1109, 1651, 21
238, 1143, 18
1238, 470, 12
1982, 1102, 15
1381, 1892, 13
490, 1275, 11
1416, 1999, 30
1657, 1043, 16
616, 1096, 14
259, 1672, 10
1416, 2, 30
314, 8, 12
808, 1684, 14
1261, 854, 20
1967, 1840, 30
1417, 2000, 30
1749, 1914, 13
227, 1343, 25
268, 549, 13
1417, 1999, 30
689, 1718, 23
1118, 504, 17
1089, 1298, 17
195, 1395, 18
1465, 713, 25
1572, 1135, 20
1686, 652, 19
1417, 2, 30
989, 968, 16
1786, 795, 22
1716, 1721, 13
1227, 163, 30
717, 822, 17
185, 43, 14
125, 698, 26
1418, 2000, 30
646, 1639, 24
329, 58, 16
671, 1967, 26
948, 1093, 26
1418, 1999, 30
595, 621, 24
147, 415, 10
657, 364, 29
1418, 2, 30
578, 444, 26
771, 1422, 15
9, 1489, 21
932, 1372, 25
614, 363, 12
1759, 863, 13
1387, 29, 28
1949, 1406, 10
1419, 2000, 30
1308, 1971, 26
726, 1491, 28
1926, 669, 10
145, 1063, 28
1780, 1282, 10
26, 625, 29
1650, 940, 29
372, 1631, 21
420, 1204, 14
1419, 1999, 30
501, 65, 22
1215, 691, 25
277, 672, 29
1050, 970, 22
1512, 1713, 19
1419, 2, 30
1236, 712, 26
1038, 1802, 29
633, 1729, 16
717, 788, 29
1794, 1368, 25
1429, 1845, 11
1609, 141, 13
1109, 155, 25
1768, 1173, 19
1420, 2000, 30
582, 524, 19
1664, 1160, 23
1211, 1939, 18
1111, 1431, 10
609, 10, 11
148, 1666, 25
1649, 1501, 14
1420, 1999, 30
1323, 1584, 22
1352, 1086, 29
1881, 1411, 17
1420, 2, 30
1791, 838, 22
335, 1178, 25
1672, 1281, 17
85, 1437, 30
812, 1693, 22
618, 1145, 29
1492, 743, 15
1421, 2000, 30
651, 1198, 12
1488, 883, 17
169, 431, 27
1668, 1713, 11
115, 1199, 30
814, 633, 13
1195, 1325, 16
1165, 1881, 24
1421, 1999, 30
1804, 1889, 29
1619, 862, 29
1446, 946, 18
1771, 1698, 16
1335, 947, 19
1279, 1753, 19
492, 513, 25
1421, 2, 30
741, 1850, 19
1349, 1763, 25
1246, 1954, 21
1436, 503, 18
128, 725, 16
306, 487, 30
32, 355, 11
1422, 2000, 30
628, 761, 29
606, 551, 10
1678, 1024, 16
1371, 1762, 29
1164, 288, 14
1162, 1343, 12
273, 430, 29
227, 1156, 25
1422, 1999, 30
665, 1424, 10
711, 655, 27
1245, 1319, 26
1730, 468, 15
1797, 35, 26
1422, 2, 30
535, 1332, 14
1460, 228, 28
226, 329, 10
1812, 832, 24
83, 1186, 10
1022, 1920, 12
452, 868, 26
398, 1520, 15
1217, 1601, 23
1423, 2000, 30
802, 878, 19
691, 738, 29
1503, 1843, 13
2, 517, 26
827, 1722, 21
824, 1003, 22
597, 809, 12
1657, 706, 13
215, 960, 25
1344, 1707, 23
1423, 1999, 30
289, 1510, 28
424, 1097, 12
1075, 1926, 20
1193, 1494, 13
1423, 2, 30
1653, 446, 15
1347, 1923, 16
291, 675, 21
341, 1005, 29
1087, 168, 13
1357, 321, 25
324, 544, 14
1176, 70, 13
1424, 2000, 30
397, 275, 10
1669, 972, 15
1424, 965, 29
1298, 1143, 20
377, 5, 20
1630, 1650, 19
1424, 1999, 30
1124, 1290, 24
590, 223, 29
951, 110, 20
1907, 1128, 25
773, 1516, 18
1424, 2, 30
657, 21, 25
528, 1794, 24
1466, 1488, 18
1425, 2000, 30
220, 1733, 29
1416, 1160, 26
1512, 1822, 23
999, 757, 28
1425, 1999, 30
1106, 305, 16
587, 1394, 11
1946, 145, 11
1300, 1715, 30
59, 1252, 10
1425, 2, 30
1426, 393, 29
785, 299, 29
1354, 1716, 22
444, 1861, 13
467, 905, 17
247, 1765, 17
1426, 2000, 30
1480, 1244, 21
973, 607, 23
383, 1723, 23
805, 443, 11
398, 1237, 18
637, 9, 19
1702, 1715, 12
408, 1951, 17
1533, 1006, 28
1426, 1999, 30
579, 1248, 20
1933, 1478, 29
1818, 1301, 20
189, 1536, 26
1105, 1514, 25
1079, 1213, 20
1092, 677, 25
1346, 849, 16
1426, 2, 30
1775, 1722, 12
516, 1389, 10
1979, 613, 29
431, 588, 24
1427, 2000, 30
829, 1454, 14
1211, 297, 22
1211, 608, 12
1821, 1057, 11
397, 1928, 13
41, 1948, 21
639, 882, 19
1427, 1999, 30
601, 626, 12
775, 1538, 18
1630, 1966, 26
1396, 1965, 23
1309, 902, 15
640, 1342, 20
1779, 1064, 30
1427, 2, 30
468, 1530, 19
1724, 338, 14
1840, 1643, 22
953, 1195, 29
62, 149, 24
75, 1490, 13
1428, 2000, 30
1064, 7, 27
826, 1884, 15
317, 1080, 10
1254, 598, 12
487, 946, 11
656, 782, 15
1428, 1999, 30
491, 972, 12
1992, 1439, 19
1270, 1671, 24
690, 1025, 28
823, 926, 25
975, 1644, 22
1428, 2, 30
602, 263, 23
1739, 1336, 10
1078, 1365, 14
383, 169, 12
658, 559, 18
1096, 1952, 27
100, 74, 30
1710, 444, 16
528, 1523, 13
1429, 2000, 30
242, 1029, 24
880, 641, 18
304, 1814, 10
1115, 1951, 24
136, 1839, 28
1429, 1999, 30
63, 789, 19
821, 1249, 11
832, 40, 23
616, 1314, 30
1429, 2, 30
1281, 339, 22
1276, 1539, 16
1559, 1432, 28
1260, 1646, 19
394, 179, 15
604, 1367, 28
1430, 2000, 30
802, 1711, 21
464, 784, 23
1805, 1217, 19
1430, 1999, 30
1042, 473, 22
1273, 650, 21
196, 1819, 10
411, 906, 17
1430, 2, 30
1754, 1070, 14
1400, 708, 21
584, 638, 20
1026, 795, 12
772, 169, 24
956, 503, 23
602, 1498, 13
185, 355, 15
116, 514, 16
1431, 2000, 30
1553, 75, 10
1647, 610, 12
1522, 1758, 29
1257, 1587, 29
847, 1726, 25
1431, 1999, 30
1865, 1491, 29
675, 407, 20
781, 235, 18
711, 1473, 17
1649, 1821, 18
1614, 1441, 24
476, 1486, 30
962, 1822, 30
506, 58, 15
1837, 1633, 13
1431, 2, 30
318, 242, 27
644, 540, 28
604, 1596, 21
861, 882, 11
1137, 1764, 29
293, 1218, 25
1200, 105, 23
272, 1252, 14
1432, 2000, 30
830, 1451, 25
1170, 131, 28
127, 1449, 30
1432, 1999, 30
1019, 644, 13
604, 98, 23
76, 740, 24
1778, 1292, 15
1721, 1131, 22
794, 1656, 26
735, 1970, 14
114, 1032, 20
1219, 138, 29
1588, 1947, 13
1432, 2, 30
423, 457, 30
374, 1686, 15
1814, 592, 21
1433, 2000, 30
930, 1681, 25
1249, 561, 14
1922, 1297, 17
1492, 1957, 20
1964, 252, 21
1433, 1999, 30
1483, 367, 22
25, 1856, 16
1273, 1177, 18
1748, 870, 25
841, 598, 21
1797, 496, 17
935, 443, 12
1068, 1809, 22
1433, 2, 30
1936, 1884, 10
1340, 2000, 11
233, 978, 12
1554, 1587, 22
803, 761, 18
568, 119, 24
1937, 876, 17
1607, 438, 29
225, 996, 27
1434, 2000, 30
671, 1669, 15
928, 227, 17
1517, 1771, 16
1288, 139, 29
1434, 1999, 30
49, 56, 22
954, 1634, 27
901, 617, 20
1148, 946, 26
1163, 102, 10
1253, 567, 12
1724, 931, 20
1410, 60, 14
1233, 1878, 11
1434, 2, 30
167, 1501, 14
1925, 1243, 19
724, 645, 24
1105, 245, 15
1435, 2000, 30
723, 1837, 20
256, 586, 11
793, 96, 30
820, 522, 24
1852, 256, 28
1362, 816, 16
1209, 725, 25
931, 1835, 28
317, 1520, 12
722, 1226, 19
1435, 1999, 30
1198, 1933, 14
1635, 164, 26
561, 1719, 10
1355, 99, 18
47, 1522, 22
364, 382, 29
640, 1308, 18
970, 715, 13
1435, 2, 30
301, 1484, 15
1990, 57, 24
1236, 374, 24
1197, 1491, 30
1769, 697, 18
338, 1762, 23
1300, 789, 15
1965, 1032, 27
1472, 528, 12
1436, 2000, 30
1741, 1651, 27
5, 1926, 17
1866, 1495, 10
1579, 1399, 29
1436, 1999, 30
1473, 657, 22
115, 440, 28
1569, 784, 28
109, 515, 13
56, 1762, 27
487, 1692, 11
1436, 2, 30
1864, 773, 23
937, 235, 11
1124, 1859, 10
1437, 2000, 30
1535, 24, 28
809, 563, 12
401, 1873, 29
1963, 1566, 24
1437, 1999, 30
55, 1469, 18
408, 922, 24
738, 784, 10
895, 288, 22
1117, 1039, 21
721, 743, 10
1437, 2, 30
159, 565, 14
69, 1713, 21
1684, 199, 30
1703, 525, 16
1532, 1896, 20
46, 394, 13
921, 1059, 26
1817, 941, 12
1438, 2000, 30
463, 143, 22
714, 1423, 27
1395, 1506, 25
413, 1905, 28
1896, 1539, 20
124, 799, 29
1145, 1628, 26
539, 1299, 19
401, 222, 25
1438, 1999, 30
670, 400, 19
1778, 884, 24
1581, 974, 22
1415, 1964, 27
316, 1021, 20
1886, 1722, 25
1229, 1279, 21
1438, 2, 30
197, 917, 21
1997, 1155, 30
1047, 934, 13
797, 1270, 14
798, 719, 22
1439, 2000, 30
793, 1635, 30
268, 929, 21
1903, 1851, 14
1258, 1982, 28
1840, 73, 22
1562, 793, 29
1915, 1454, 13
1828, 1677, 29
89, 1379, 15
1439, 1999, 30
1136, 139, 18
1169, 805, 11
1974, 410, 29
1439, 2, 30
575, 504, 20
1097, 593, 26
1201, 136, 29
1417, 1954, 24
142, 433, 16
714, 1441, 23
337, 1579, 30
1413, 1284, 24
1440, 2000, 30
1464, 747, 16
1237, 1967, 30
449, 1472, 17
1264, 1963, 11
1195, 1373, 22
1440, 1999, 30
980, 1392, 21
1383, 1632, 22
997, 1089, 11
863, 1538, 13
1978, 459, 27
1440, 2, 30
1924, 968, 19
1382, 509, 27
1152, 271, 26
219, 634, 23
681, 1728, 30
1728, 1470, 16
1582, 703, 14
1704, 1536, 27
1175, 709, 10
1441, 2000, 30
1893, 1203, 22
1969, 1474, 16
1372, 854, 24
1024, 1406, 16
1633, 1759, 17
1185, 1495, 24
386, 1191, 12
760, 587, 13
796, 1529, 26
1676, 270, 17
1441, 1999, 30
594, 1921, 17
43, 251, 14
1395, 1422, 15
1900, 1386, 15
789, 1937, 28
1441, 2, 30
1740, 288, 20
411, 77, 15
1922, 745, 19
1180, 1457, 19
945, 201, 10
1510, 194, 15
1442, 2000, 30
1379, 1711, 13
958, 708, 14
551, 1105, 23
564, 1470, 30
1567, 1498, 18
1480, 20, 22
1315, 222, 29
517, 1216, 26
1145, 1133, 25
1442, 1999, 30
1073, 1635, 11
407, 1163, 15
1732, 1339, 20
681, 403, 18
1411, 1656, 24
639, 1854, 22
1816, 610, 18
1656, 1114, 19
1214, 1457, 24
1990, 1199, 18
1442, 2, 30
129, 343, 15
1077, 1515, 11
1040, 294, 13
205, 80, 22
182, 292, 17
655, 1449, 21
414, 1280, 26
533, 1153, 21
961, 1972, 24
528, 1997, 21
1443, 2000, 30
1508, 1655, 23
957, 1931, 13
829, 1607, 14
438, 72, 13
766, 1067, 17
434, 1163, 29
1012, 1414, 25
1043, 1597, 30
736, 1741, 20
141, 606, 28
1443, 1999, 30
907, 935, 28
371, 1693, 28
637, 1795, 23
663, 1665, 16
10, 318, 15
920, 116, 12
1443, 2, 30
145, 1347, 13
392, 677, 16
966, 334, 13
1444, 2000, 30
1576, 816, 25
940, 1843, 18
1360, 544, 13
1233, 1924, 29
1104, 633, 25
1074, 419, 29
462, 732, 23
1444, 1999, 30
843, 351, 14
1808, 509, 15
1288, 444, 25
1533, 918, 30
343, 1086, 27
1575, 907, 18
1906, 492, 28
1257, 329, 23
1444, 2, 30
605, 1584, 12
766, 1200, 13
1318, 895, 19
1452, 1423, 21
742, 15, 28
1174, 214, 25
1445, 2000, 30
358, 165, 22
704, 1029, 30
162, 1266, 19
721, 1230, 20
1414, 102, 16
984, 105, 17
1203, 133, 14
577, 820, 24
1445, 1999, 30
1955, 1085, 19
1756, 721, 26
1608, 902, 18
294, 1431, 29
1536, 1425, 27
1336, 261, 29
106, 677, 10
1445, 2, 30
747, 1466, 27
1659, 621, 26
79, 878, 16
1197, 514, 12
1446, 2000, 30
1286, 1516, 20
821, 1057, 11
897, 556, 19
666, 806, 18
669, 1005, 13
1446, 1999, 30
588, 831, 24
1724, 103, 10
349, 1643, 29
634, 1212, 22
1202, 1359, 26
1446, 2, 30
421, 34, 12
1834, 120, 13
795, 1742, 14
53, 1262, 29
1955, 1204, 13
57, 147, 23
298, 198, 30
1447, 2000, 30
1565, 290, 22
717, 1430, 27
1919, 1852, 24
125, 918, 17
1597, 964, 15
1447, 1999, 30
1480, 723, 15
1235, 1373, 26
1859, 1171, 22
1345, 1484, 28
617, 193, 17
1447, 2, 30
1504, 1001, 28
266, 949, 24
999, 779, 26
88, 1116, 26
1082, 1650, 23
1974, 1376, 26
1254, 573, 17
1448, 2000, 30
1250, 1898, 29
1733, 547, 23
1290, 321, 30
1726, 1212, 13
1449, 455, 15
1353, 1122, 22
1954, 502, 14
1448, 1999, 30
1397, 740, 27
464, 857, 19
266, 823, 18
368, 248, 17
862, 629, 10
3, 688, 22
1671, 848, 27
1199, 1521, 21
435, 878, 22
1448, 2, 30
1163, 455, 20
466, 1449, 23
1955, 713, 23
1449, 2000, 30
832, 2000, 24
513, 1869, 19
594, 742, 15
1449, 1999, 30
147, 1641, 13
1536, 1929, 18
1404, 600, 30
719, 72, 14
913, 1624, 26
1449, 2, 30
244, 1887, 24
1699, 255, 16
876, 236, 19
1755, 175, 28
75, 1981, 22
1067, 1493, 10
786, 1197, 12
733, 480, 10
1623, 724, 27
1207, 635, 10
1450, 2000, 30
1362, 568, 20
1850, 1101, 15
374, 864, 20
578, 1623, 11
1390, 1475, 21
847, 1929, 10
1634, 1452, 28
1450, 1999, 30
190, 584, 21
1575, 801, 26
411, 1225, 27
685, 875, 22
262, 1421, 30
1562, 1599, 21
1682, 106, 29
278, 243, 14
1933, 1782, 18
1450, 2, 30
186, 1905, 23
1739, 1050, 22
157, 296, 15
1548, 1883, 29
1451, 2000, 30
1707, 475, 14
703, 611, 12
1983, 834, 30
1145, 681, 17
375, 719, 29
37, 1012, 23
212, 752, 27
1951, 601, 26
362, 111, 26
470, 676, 19
1451, 1999, 30
578, 574, 21
892, 851, 10
487, 396, 15
480, 1195, 26
217, 387, 12
1451, 2, 30
319, 1893, 22
717, 627, 11
789, 54, 30
613, 22, 24
1992, 883, 29
263, 396, 17
229, 1934, 28
640, 199, 17
463, 1475, 24
1452, 2000, 30
705, 1052, 10
1956, 567, 12
1388, 280, 16
347, 820, 30
592, 550, 17
65, 592, 24
451, 1073, 24
1452, 1999, 30
1872, 1656, 23
854, 1116, 26
1160, 1368, 22
385, 170, 10
1760, 1356, 14
1872, 794, 27
62, 1871, 10
1691, 1550, 30
1620, 1420, 24
1452, 2, 30
548, 1550, 29
1389, 1442, 20
1843, 1752, 24
1213, 516, 15
328, 1925, 25
1682, 1036, 10
1325, 256, 30
1138, 1450, 28
1866, 1341, 29
1453, 2000, 30
1313, 532, 19
1501, 1420, 17
367, 1981, 18
656, 168, 12
1616, 1236, 22
1848, 449, 23
846, 439, 16
803, 1932, 24
1453, 1999, 30
1393, 36, 28
1953, 1861, 11
117, 76, 14
1153, 1982, 21
192, 1141, 14
1453, 2, 30
1109, 241, 30
1638, 318, 29
275, 1070, 25
541, 1723, 27
1338, 80, 15
801, 1266, 19
635, 1211, 12
1454, 2000, 30
1006, 1164, 24
1823, 1646, 29
1334, 301, 23
1027, 590, 27
41, 245, 29
1454, 1999, 30
1315, 1540, 12
359, 1796, 23
1214, 1194, 23
1045, 1794, 21
671, 303, 29
1905, 1789, 18
1913, 1967, 13
266, 1943, 21
1454, 2, 30
975, 261, 15
1616, 51, 14
1423, 396, 22
432, 1504, 11
1606, 913, 24
303, 1381, 24
1455, 2000, 30
1238, 378, 13
1809, 1452, 14
798, 1932, 30
1455, 1999, 30
45, 219, 30
636, 979, 26
476, 163, 10
372, 350, 19
1029, 798, 16
474, 1217, 22
1455, 2, 30
1907, 1478, 11
1015, 349, 17
1295, 1859, 24
714, 1388, 13
1763, 805, 18
780, 930, 14
1795, 786, 17
699, 822, 20
1456, 2000, 30
1252, 1712, 20
1170, 515, 10
786, 1350, 25
1092, 1101, 26
1729, 498, 15
279, 475, 11
1918, 1493, 13
611, 393, 22
1456, 1999, 30
1952, 1885, 29
853, 1792, 23
1952, 513, 27
1561, 360, 19
1788, 920, 11
1456, 2, 30
534, 1432, 24
885, 1831, 21
985, 138, 26
